rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
10.0,BEST SPIDER-MAN MOVE EVER MADE,heyday-03838,"Oct 1, 2023",,best spiderman move ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best spiderman', 'nsubj', 'move')]","[('best', 'amod', 'spiderman'), ('spiderman', 'nsubj', 'move'), ('move', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made')]",{}
9.0,A Breathtaking Animated Adventure with mutiple Spider-Man.,ITALUKE,"Jun 3, 2023",,breathtak anim adventur mutipl spiderman,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('breathtak anim adventur mutipl spiderman', 'ROOT', 'spiderman')]","[('breathtak', 'compound', 'spiderman'), ('anim', 'compound', 'mutipl'), ('adventur', 'compound', 'mutipl'), ('mutipl', 'compound', 'spiderman'), ('spiderman', 'ROOT', 'spiderman')]",{'GPE': 1}
9.0,Amazing and Spetacular like no other movie,D4V1D2411,"Jun 9, 2023",,amaz spetacular like movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('amaz spetacular', 'ROOT', 'spetacular'), ('movi', 'pobj', 'like')]","[('amaz', 'advmod', 'spetacular'), ('spetacular', 'ROOT', 'spetacular'), ('like', 'prep', 'spetacular'), ('movi', 'pobj', 'like')]",{}
10.0,One of the greatest Spider-Man films ever made,jedwardlough,"Oct 20, 2023",,one greatest spiderman film ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one greatest spiderman film', 'nsubj', 'made')]","[('one', 'nummod', 'film'), ('greatest', 'amod', 'spiderman'), ('spiderman', 'compound', 'film'), ('film', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made')]",{'CARDINAL': 1}
10.0,IM SPEECHLESS,carterm-43203,"Jun 3, 2023",,im speechless,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('i', 'nsubj', 'm')]","[('i', 'nsubj', 'm'), ('m', 'ROOT', 'm'), ('speechless', 'acomp', 'm')]",{}
10.0,"""Nah, imma do my own thing""",srahul-98641,"Jun 10, 2023",,nah imma thing,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nah imma thing', 'ROOT', 'thing')]","[('nah', 'intj', 'thing'), ('imma', 'compound', 'thing'), ('thing', 'ROOT', 'thing')]",{'PERSON': 1}
10.0,One of the best movies I've seen lately,ls_dev,"Jun 3, 2023",,one best movi ive seen late,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen')]","[('one', 'nummod', 'movi'), ('best', 'amod', 'movi'), ('movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen'), ('ve', 'aux', 'seen'), ('seen', 'relcl', 'movi'), ('late', 'advmod', 'seen')]",{'CARDINAL': 1}
3.0,Where did spiderpig go?,K0LZ,"Jun 11, 2023",,spiderpig go,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderpig', 'nsubj', 'go')]","[('spiderpig', 'nsubj', 'go'), ('go', 'ROOT', 'go')]",{}
10.0,Quite a Simple Title - Greatest Animated Feature Film Ever Made,vertsix,"Jun 19, 2023",,quit simpl titl greatest anim featur film ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpl titl greatest anim featur film', 'dobj', 'quit')]","[('quit', 'ROOT', 'quit'), ('simpl', 'compound', 'titl'), ('titl', 'compound', 'film'), ('greatest', 'compound', 'anim'), ('anim', 'compound', 'film'), ('featur', 'compound', 'film'), ('film', 'dobj', 'quit'), ('ever', 'advmod', 'made'), ('made', 'dep', 'quit')]",{}
10.0,"🎇 ""Nahhh, Im'a do my own Thing"" 🌉💐",DoNotComeToTheCinemaDepressed,"Jun 3, 2023",,nahhh ima thing,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('i', 'nsubj', 'm'), ('a thing', 'attr', 'm')]","[('nahhh', 'ROOT', 'nahhh'), ('i', 'nsubj', 'm'), ('m', 'ccomp', 'nahhh'), ('a', 'det', 'thing'), ('thing', 'attr', 'm')]",{'PERSON': 1}
10.0,"The writing for this movie is magnificently intricate. The depth of the characters, their families and their perspectives are so well delivered.",kevin_robbins,"Jun 2, 2023",,write movi magnific intric depth charact famili perspect well deliv,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('write movi magnific intric depth charact famili perspect', 'nsubj', 'well'), ('deliv', 'dobj', 'well')]","[('write', 'compound', 'movi'), ('movi', 'compound', 'perspect'), ('magnific', 'nmod', 'charact'), ('intric', 'nmod', 'depth'), ('depth', 'nmod', 'charact'), ('charact', 'nmod', 'perspect'), ('famili', 'compound', 'perspect'), ('perspect', 'nsubj', 'well'), ('well', 'ROOT', 'well'), ('deliv', 'dobj', 'well')]",{}
10.0,The Empire Strikes Back of animation and comic book movies,highfiveghost-20867,"Jun 6, 2023",,empir strike back anim comic book movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('empir', 'nsubj', 'strike'), ('anim comic book movi', 'dobj', 'strike')]","[('empir', 'nsubj', 'strike'), ('strike', 'ROOT', 'strike'), ('back', 'prt', 'strike'), ('anim', 'nmod', 'movi'), ('comic', 'amod', 'book'), ('book', 'compound', 'movi'), ('movi', 'dobj', 'strike')]",{}
10.0,Amazing and stunning,kiselia,"Jun 4, 2023",,amaz stun,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('amaz stun', 'ROOT', 'stun')]","[('amaz', 'advmod', 'stun'), ('stun', 'ROOT', 'stun')]",{}
9.0,"""Do I have web on my face? What's the deal?""",owen-watts,"Jun 11, 2023",,web face what deal,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('web face', 'ROOT', 'face')]","[('web', 'compound', 'face'), ('face', 'ROOT', 'face'), ('what', 'det', 'deal'), ('deal', 'ccomp', 'face')]",{}
1.0,Too loud,bravecaveman,"Aug 9, 2023",,loud,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('loud', 'ROOT', 'loud')]",{}
10.0,Best cbm ever,sedrikkoyuncu,"Jun 2, 2023",,best cbm ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('best', 'advmod', 'cbm'), ('cbm', 'ROOT', 'cbm'), ('ever', 'advmod', 'cbm')]",{'PERSON': 1}
10.0,Peak,ljstrett,"Jun 4, 2023",,peak,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('peak', 'ROOT', 'peak')]","[('peak', 'ROOT', 'peak')]",{}
10.0,Best sequel EVER!!,srenaefuller,"Jun 5, 2023",,best sequel ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('best', 'advmod', 'sequel'), ('sequel', 'ROOT', 'sequel'), ('ever', 'advmod', 'sequel')]",{}
10.0,10/10 Spider Man's Best,vkxcgd,"Jun 7, 2023",,spider man best,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spider man', 'ROOT', 'man')]","[('spider', 'compound', 'man'), ('man', 'ROOT', 'man'), ('best', 'advmod', 'man')]",{}
10.0,Simply superb! Amazing Spider Man is the correct name for this movie!,salimbibin,"Jun 2, 2023",,simpli superb amaz spider man correct name movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli superb', 'ROOT', 'superb'), ('spider man correct name movi', 'appos', 'superb')]","[('simpli', 'compound', 'superb'), ('superb', 'ROOT', 'superb'), ('amaz', 'prep', 'superb'), ('spider', 'compound', 'man'), ('man', 'compound', 'movi'), ('correct', 'amod', 'name'), ('name', 'compound', 'movi'), ('movi', 'appos', 'superb')]",{}
10.0,A MOVIE WE NEEDED 10/10,yashrajdindekar,"Jun 3, 2023",,movi need,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'nsubj', 'need')]","[('movi', 'nsubj', 'need'), ('need', 'ROOT', 'need')]",{}
2.0,no.,reesebarlow,"Jun 13, 2023",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
10.0,Spider-Man,gepothegecko,"Jun 7, 2023",,spiderman,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'ROOT', 'spiderman')]","[('spiderman', 'ROOT', 'spiderman')]",{}
10.0,THE BEST MOVE A HAVE SEEN IN YEARS,cotyfanara,"Jun 3, 2023",,best move seen year,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best move', 'ROOT', 'move')]","[('best', 'amod', 'move'), ('move', 'ROOT', 'move'), ('seen', 'acl', 'move'), ('year', 'npadvmod', 'seen')]",{'DATE': 1}
10.0,Actually questioned myself,abhinavalladi,"Jun 1, 2023",,actual question,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('actual question', 'ROOT', 'question')]","[('actual', 'amod', 'question'), ('question', 'ROOT', 'question')]",{}
10.0,2099 is looking SPICY!,adambaehr,"Jun 8, 2023",,look spici,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('look', 'ROOT', 'look'), ('spici', 'npadvmod', 'look')]",{}
9.0,Much better than the first film.,groundzero-273-397110,"Aug 8, 2024",,much better first film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('much better first film', 'ROOT', 'film')]","[('much', 'advmod', 'better'), ('better', 'amod', 'film'), ('first', 'amod', 'film'), ('film', 'ROOT', 'film')]",{'ORDINAL': 1}
10.0,Simply AMAZING,FortisFelix,"Jun 11, 2023",,simpli amaz,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli', 'ROOT', 'simpli')]","[('simpli', 'ROOT', 'simpli'), ('amaz', 'advmod', 'simpli')]",{}
10.0,Perfect,rlichman,"Jun 5, 2023",,perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'ROOT', 'perfect')]",{}
1.0,Only one notch above Battlefield Earth...,waynemanor-39422,"Jun 26, 2023",,one notch battlefield earth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('battlefield earth', 'dobj', 'notch')]","[('one', 'nummod', 'notch'), ('notch', 'ROOT', 'notch'), ('battlefield', 'amod', 'earth'), ('earth', 'dobj', 'notch')]",{'CARDINAL': 1}
10.0,Best sequel ever,AkshitAshokShetty,"Nov 8, 2023",,best sequel ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('best', 'advmod', 'sequel'), ('sequel', 'ROOT', 'sequel'), ('ever', 'advmod', 'sequel')]",{}
9.0,A dazzling visual carnival.,catooooo,"Jun 8, 2023",,dazzl visual carniv,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('dazzl', 'amod', 'carniv'), ('visual', 'amod', 'carniv'), ('carniv', 'ROOT', 'carniv')]",{'ORG': 1}
10.0,"Best Movies Out This Year, And One The Best Spider-Man Movies, Shoot, One Of The Best Marvel Movies Every",donutcommandernd,"Jun 2, 2023",,best movi year one best spiderman movi shoot one best marvel movi everi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best spiderman movi', 'nsubj', 'shoot'), ('one best marvel movi everi', 'dobj', 'shoot')]","[('best', 'amod', 'year'), ('movi', 'compound', 'year'), ('year', 'npadvmod', 'shoot'), ('one', 'nummod', 'movi'), ('best', 'amod', 'movi'), ('spiderman', 'compound', 'movi'), ('movi', 'nsubj', 'shoot'), ('shoot', 'ROOT', 'shoot'), ('one', 'nummod', 'movi'), ('best', 'amod', 'marvel'), ('marvel', 'compound', 'movi'), ('movi', 'compound', 'everi'), ('everi', 'dobj', 'shoot')]","{'ORG': 1, 'DATE': 1, 'CARDINAL': 1, 'PERSON': 1}"
10.0,Best animated film ever,ashleighheaton-26131,"Jun 5, 2023",,best anim film ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best anim film', 'ROOT', 'film')]","[('best', 'amod', 'film'), ('anim', 'compound', 'film'), ('film', 'ROOT', 'film'), ('ever', 'advmod', 'film')]",{}
10.0,Best Spiderman yet,railoraut,"Nov 7, 2023",,best spiderman yet,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best spiderman', 'ROOT', 'spiderman')]","[('best', 'amod', 'spiderman'), ('spiderman', 'ROOT', 'spiderman'), ('yet', 'advmod', 'spiderman')]",{}
10.0,visually stunning but lacks slightly on the emotional ends,duriaswbtu,"Jun 26, 2023",,visual stun lack slightli emot end,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual stun', 'nsubj', 'lack'), ('slightli emot', 'dobj', 'lack'), ('end', 'dobj', 'lack')]","[('visual', 'amod', 'stun'), ('stun', 'nsubj', 'lack'), ('lack', 'ROOT', 'lack'), ('slightli', 'amod', 'emot'), ('emot', 'dobj', 'lack'), ('end', 'dobj', 'lack')]",{}
9.0,Good,patih88,"Oct 12, 2024",,good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'ROOT', 'good')]",{}
1.0,Bad Pile of Garbage,brainb-47848,"Jul 3, 2023",,bad pile garbag,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bad pile garbag', 'ROOT', 'garbag')]","[('bad', 'amod', 'garbag'), ('pile', 'compound', 'garbag'), ('garbag', 'ROOT', 'garbag')]",{}
8.0,Excellence in visuals and storytelling,ACollegeStudent,"Jun 11, 2023",,excel visual storytel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual storytel', 'dobj', 'excel')]","[('excel', 'ROOT', 'excel'), ('visual', 'amod', 'storytel'), ('storytel', 'dobj', 'excel')]",{}
10.0,Massive contender for the top movies,dylharris-86765,"Jun 11, 2023",,massiv contend top movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('massiv', 'nsubj', 'contend'), ('top movi', 'dobj', 'contend')]","[('massiv', 'nsubj', 'contend'), ('contend', 'ROOT', 'contend'), ('top', 'amod', 'movi'), ('movi', 'dobj', 'contend')]",{}
10.0,Insane Cool Movie,jpbogan,"Jun 3, 2023",,insan cool movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('insan cool movi', 'ROOT', 'movi')]","[('insan', 'amod', 'movi'), ('cool', 'amod', 'movi'), ('movi', 'ROOT', 'movi')]",{'ORG': 1}
10.0,Brilliant story and visual perception,v-43900,"Jun 8, 2023",,brilliant stori visual percept,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('brilliant stori visual', 'nsubj', 'percept')]","[('brilliant', 'amod', 'stori'), ('stori', 'compound', 'visual'), ('visual', 'nsubj', 'percept'), ('percept', 'ROOT', 'percept')]",{}
10.0,Might Be the Best Thing I Ever Watched,ahmed-abou-hussein,"Jun 7, 2023",,might best thing ever watch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best thing', 'nsubj', 'watch')]","[('might', 'aux', 'watch'), ('best', 'amod', 'thing'), ('thing', 'nsubj', 'watch'), ('ever', 'advmod', 'watch'), ('watch', 'ROOT', 'watch')]",{}
9.0,Visual Overload,willster-83146,"Feb 20, 2024",,visual overload,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual overload', 'ROOT', 'overload')]","[('visual', 'amod', 'overload'), ('overload', 'ROOT', 'overload')]",{}
4.0,Awesome drawings not such a good story,sofijalalic,"Jan 14, 2024",,awesom draw good stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('awesom', 'nsubj', 'draw'), ('good stori', 'dobj', 'draw')]","[('awesom', 'nsubj', 'draw'), ('draw', 'ROOT', 'draw'), ('good', 'amod', 'stori'), ('stori', 'dobj', 'draw')]",{'PERSON': 1}
10.0,Epic,jakecseeley,"Jun 7, 2023",,epic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('epic', 'ROOT', 'epic')]","[('epic', 'ROOT', 'epic')]",{}
10.0,So good I've already seen it twice,lukehirt,"Jun 8, 2023",,good ive alreadi seen twice,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('i', 'nsubj', 'seen'), ('alreadi', 'dobj', 've')]","[('good', 'ROOT', 'good'), ('i', 'nsubj', 'seen'), ('ve', 'aux', 'seen'), ('alreadi', 'dobj', 've'), ('seen', 'ccomp', 'good'), ('twice', 'advmod', 'seen')]",{}
10.0,Speechless.,fishb77n,"Jun 4, 2023",,speechless,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('speechless', 'ROOT', 'speechless')]","[('speechless', 'ROOT', 'speechless')]",{}
8.0,Phenomenal Movie,stebbo-08,"Jun 2, 2023",,phenomen movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('phenomen movi', 'ROOT', 'movi')]","[('phenomen', 'compound', 'movi'), ('movi', 'ROOT', 'movi')]",{}
10.0,The fate of the Spider-Verse,MB-reviewer185,"Jun 11, 2023",,fate spidervers,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('fate spidervers', 'ROOT', 'spidervers')]","[('fate', 'compound', 'spidervers'), ('spidervers', 'ROOT', 'spidervers')]",{}
9.0,A best comical movie,rajvignesh-60140,"Oct 28, 2023",,best comic movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best comic movi', 'ROOT', 'movi')]","[('best', 'amod', 'movi'), ('comic', 'amod', 'movi'), ('movi', 'ROOT', 'movi')]",{}
10.0,Was on the edge of my seat the whole time,juliatichanow,"Jun 20, 2023",,edg seat whole time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('edg seat', 'ROOT', 'seat')]","[('edg', 'compound', 'seat'), ('seat', 'ROOT', 'seat'), ('whole', 'amod', 'time'), ('time', 'npadvmod', 'seat')]",{}
3.0,Overhyped and disappointing,hw-email,"Sep 6, 2023",,overhyp disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('overhyp disappoint', 'ROOT', 'disappoint')]","[('overhyp', 'compound', 'disappoint'), ('disappoint', 'ROOT', 'disappoint')]",{}
10.0,Should watch,ngoleminhanh,"Jun 3, 2023",,watch,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('watch', 'ROOT', 'watch')]",{}
10.0,miles morales,wkkfjtxb,"Jun 4, 2023",,mile moral,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mile', 'ROOT', 'mile')]","[('mile', 'ROOT', 'mile'), ('moral', 'amod', 'mile')]",{}
10.0,Woa.,lord_key_fu,"Jun 7, 2023",,woa,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('woa', 'ROOT', 'woa')]",{}
10.0,I LOVE spiderman,yazmindiaz-74984,"Jun 28, 2023",,love spiderman,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('love spiderman', 'ROOT', 'spiderman')]","[('love', 'compound', 'spiderman'), ('spiderman', 'ROOT', 'spiderman')]",{}
10.0,Blows every expectation out of the water,srkloppmann,"Feb 1, 2024",,blow everi expect water,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('blow everi', 'nsubj', 'expect'), ('water', 'dobj', 'expect')]","[('blow', 'compound', 'everi'), ('everi', 'nsubj', 'expect'), ('expect', 'ROOT', 'expect'), ('water', 'dobj', 'expect')]",{'PERSON': 1}
10.0,"Perfect , just perfect",joaomiguelpbarbosa,"Jun 21, 2023",,perfect perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'advmod', 'perfect'), ('perfect', 'ROOT', 'perfect')]",{}
1.0,Nothing happened,odlanherman,"Jun 6, 2023",,noth happen,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('noth', 'nsubj', 'happen')]","[('noth', 'nsubj', 'happen'), ('happen', 'ROOT', 'happen')]",{}
10.0,undeniable best spider-man movie ever,kelmndz,"Jun 6, 2023",,undeni best spiderman movi ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('undeni best spiderman movi', 'ROOT', 'movi')]","[('undeni', 'amod', 'movi'), ('best', 'amod', 'spiderman'), ('spiderman', 'compound', 'movi'), ('movi', 'ROOT', 'movi'), ('ever', 'advmod', 'movi')]",{'NORP': 1}
10.0,Spider-Man across the spider verse,alfiejoe-33601,"Jun 3, 2023",,spiderman across spider vers,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'ROOT', 'spiderman'), ('spider vers', 'pobj', 'across')]","[('spiderman', 'ROOT', 'spiderman'), ('across', 'prep', 'spiderman'), ('spider', 'compound', 'vers'), ('vers', 'pobj', 'across')]",{}
10.0,I can already see who will win the Best Animated Movie at the Oscars,Puroo,"Jul 20, 2023",,alreadi see win best anim movi oscar,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('alreadi', 'nsubj', 'see'), ('win best anim movi oscar', 'dobj', 'see')]","[('alreadi', 'nsubj', 'see'), ('see', 'ROOT', 'see'), ('win', 'compound', 'oscar'), ('best', 'amod', 'oscar'), ('anim', 'compound', 'movi'), ('movi', 'compound', 'oscar'), ('oscar', 'dobj', 'see')]",{}
10.0,A New Standard Has Been Set,jamalzaine,"Jun 6, 2023",,new standard set,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('new standard set', 'ROOT', 'set')]","[('new', 'amod', 'set'), ('standard', 'amod', 'set'), ('set', 'ROOT', 'set')]",{}
9.0,"An artistic masterpiece, but it's a part one of two",Dello_,"Jun 4, 2023",,artist masterpiec part one two,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('artist masterpiec', 'nsubj', 'part')]","[('artist', 'compound', 'masterpiec'), ('masterpiec', 'nsubj', 'part'), ('part', 'ROOT', 'part'), ('one', 'nummod', 'part'), ('two', 'nummod', 'part')]",{'CARDINAL': 1}
10.0,Amazing piece of work!,paphone7041,"Jun 12, 2023",,amaz piec work,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('amaz piec work', 'ROOT', 'work')]","[('amaz', 'advmod', 'work'), ('piec', 'compound', 'work'), ('work', 'ROOT', 'work')]",{}
10.0,Masterpiece in Animation,deepaktharu_,"Oct 6, 2023",,masterpiec anim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec anim', 'ROOT', 'anim')]","[('masterpiec', 'compound', 'anim'), ('anim', 'ROOT', 'anim')]",{}
4.0,Not awesome but it's good.,jim-2384,"Jul 13, 2023",,awesom good,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('awesom', 'compound', 'good'), ('good', 'ROOT', 'good')]",{'PERSON': 1}
10.0,Action man,raben-81146,"Nov 12, 2023",,action man,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('action man', 'ROOT', 'man')]","[('action', 'compound', 'man'), ('man', 'ROOT', 'man')]",{}
10.0,A great Master piece,gustavoivanec,"Jun 4, 2023",,great master piec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great master piec', 'ROOT', 'piec')]","[('great', 'amod', 'piec'), ('master', 'compound', 'piec'), ('piec', 'ROOT', 'piec')]",{}
10.0,Web of wonders,amritansh-13625,"Jun 8, 2023",,web wonder,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('web wonder', 'ROOT', 'wonder')]","[('web', 'compound', 'wonder'), ('wonder', 'ROOT', 'wonder')]",{}
8.0,sets the standard,dmansel,"Jun 2, 2023",,set standard,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('standard', 'dobj', 'set')]","[('set', 'ROOT', 'set'), ('standard', 'dobj', 'set')]",{}
8.0,One More Swing Through the City with Miles & Co.,drqshadow-reviews,"Jul 10, 2023",,one swing citi mile co,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('citi mile', 'appos', 'swing')]","[('one', 'nummod', 'swing'), ('swing', 'compound', 'co'), ('citi', 'compound', 'mile'), ('mile', 'appos', 'swing'), ('co', 'ROOT', 'co')]",{'CARDINAL': 1}
10.0,One of the best movies I ever seen,marilopezrb,"Jun 5, 2023",,one best movi ever seen,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best movi', 'nsubj', 'seen')]","[('one', 'nummod', 'movi'), ('best', 'amod', 'movi'), ('movi', 'nsubj', 'seen'), ('ever', 'advmod', 'seen'), ('seen', 'ROOT', 'seen')]",{'CARDINAL': 1}
